image_name,cow_id,angle,collection_date,time_of_day,weather,camera_mode,device,collector_name,gps_coordinates,location
cow_0013_angle3.jpg,0013,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0014_angle3.jpg,0014,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0015_angle3.jpg,0015,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0016_angle3.jpg,0016,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0017_angle3.jpg,0017,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0018_angle3.jpg,0018,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0019_angle3.jpg,0019,3,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0020_angle3.jpg,0020,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0021_angle3.jpg,0021,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0022_angle3.jpg,0022,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0023_angle3.jpg,0023,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0024_angle3.jpg,0024,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0025_angle3.jpg,0025,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0026_angle3.jpg,0026,3,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0027_angle3.jpg,0027,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0028_angle3.jpg,0028,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0029_angle3.jpg,0029,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0030_angle3.jpg,0030,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0031_angle3.jpg,0031,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0032_angle3.jpg,0032,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0033_angle3.jpg,0033,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0034_angle3.jpg,0034,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0035_angle3.jpg,0035,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0036_angle3.jpg,0036,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0037_angle3.jpg,0037,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0038_angle3.jpg,0038,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0039_angle3.jpg,0039,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0040_angle3.jpg,0040,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0041_angle3.jpg,0041,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0042_angle3.jpg,0042,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0043_angle3.jpg,0043,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0044_angle3.jpg,0044,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0045_angle3.jpg,0045,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0046_angle3.jpg,0046,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0047_angle3.jpg,0047,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0048_angle3.jpg,0048,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0049_angle3.jpg,0049,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0050_angle3.jpg,0050,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0051_angle3.jpg,0051,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0052_angle3.jpg,0052,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0053_angle3.jpg,0053,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0054_angle3.jpg,0054,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0055_angle3.jpg,0055,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0056_angle3.jpg,0056,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0057_angle3.jpg,0057,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0058_angle3.jpg,0058,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0059_angle3.jpg,0059,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0060_angle3.jpg,0060,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0061_angle3.jpg,0061,3,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0062_angle3.jpg,0062,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0063_angle3.jpg,0063,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0064_angle3.jpg,0064,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0065_angle3.jpg,0065,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0066_angle3.jpg,0066,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0067_angle3.jpg,0067,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0068_angle3.jpg,0068,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0069_angle3.jpg,0069,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0070_angle3.jpg,0070,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0071_angle3.jpg,0071,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0072_angle3.jpg,0072,3,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0001_angle4.jpg,0001,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0002_angle4.jpg,0002,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0003_angle4.jpg,0003,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0004_angle4.jpg,0004,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0005_angle4.jpg,0005,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0006_angle4.jpg,0006,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0007_angle4.jpg,0007,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0008_angle4.jpg,0008,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0009_angle4.jpg,0009,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0010_angle4.jpg,0010,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0011_angle4.jpg,0011,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0012_angle4.jpg,0012,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0013_angle4.jpg,0013,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0014_angle4.jpg,0014,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0015_angle4.jpg,0015,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0016_angle4.jpg,0016,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0017_angle4.jpg,0017,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0018_angle4.jpg,0018,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0019_angle4.jpg,0019,4,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0020_angle4.jpg,0020,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0021_angle4.jpg,0021,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0022_angle4.jpg,0022,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0023_angle4.jpg,0023,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0024_angle4.jpg,0024,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0025_angle4.jpg,0025,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0026_angle4.jpg,0026,4,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0027_angle4.jpg,0027,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0028_angle4.jpg,0028,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0029_angle4.jpg,0029,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0030_angle4.jpg,0030,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0031_angle4.jpg,0031,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0032_angle4.jpg,0032,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0033_angle4.jpg,0033,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0034_angle4.jpg,0034,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0035_angle4.jpg,0035,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0036_angle4.jpg,0036,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0037_angle4.jpg,0037,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0038_angle4.jpg,0038,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0039_angle4.jpg,0039,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0040_angle4.jpg,0040,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0041_angle4.jpg,0041,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0042_angle4.jpg,0042,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0043_angle4.jpg,0043,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0044_angle4.jpg,0044,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0045_angle4.jpg,0045,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0046_angle4.jpg,0046,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0047_angle4.jpg,0047,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0048_angle4.jpg,0048,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0049_angle4.jpg,0049,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0050_angle4.jpg,0050,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0051_angle4.jpg,0051,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0052_angle4.jpg,0052,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0053_angle4.jpg,0053,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0054_angle4.jpg,0054,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0055_angle4.jpg,0055,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0056_angle4.jpg,0056,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0057_angle4.jpg,0057,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0058_angle4.jpg,0058,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0059_angle4.jpg,0059,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0060_angle4.jpg,0060,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0061_angle4.jpg,0061,4,31-12-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0062_angle4.jpg,0062,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0063_angle4.jpg,0063,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0064_angle4.jpg,0064,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0065_angle4.jpg,0065,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0066_angle4.jpg,0066,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0067_angle4.jpg,0067,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0068_angle4.jpg,0068,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0069_angle4.jpg,0069,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0070_angle4.jpg,0070,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0071_angle4.jpg,0071,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0072_angle4.jpg,0072,4,31-12-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Aftab Nagar, Dhaka"
cow_0001_angle5.jpg,0001,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0002_angle5.jpg,0002,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0003_angle5.jpg,0003,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0004_angle5.jpg,0004,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0005_angle5.jpg,0005,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0006_angle5.jpg,0006,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0007_angle5.jpg,0007,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0008_angle5.jpg,0008,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0009_angle5.jpg,0009,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0010_angle5.jpg,0010,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0011_angle5.jpg,0011,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0012_angle5.jpg,0012,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0013_angle5.jpg,0013,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0014_angle5.jpg,0014,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0015_angle5.jpg,0015,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0016_angle5.jpg,0016,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0017_angle5.jpg,0017,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0018_angle5.jpg,0018,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0019_angle5.jpg,0019,5,27-11-2025,Morning,Sunny,Auto,POCO X4 Pro 5G,Sadman Islam Amlan,"23.7461,90.3872","Agargaon, Dhaka"
cow_0020_angle5.jpg,0020,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0021_angle5.jpg,0021,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0022_angle5.jpg,0022,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0023_angle5.jpg,0023,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0024_angle5.jpg,0024,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
cow_0025_angle5.jpg,0025,5,27-11-2025,Morning,Sunny,Auto,cmf phone 2 pro,Abdullah Al Mahi,"23.7461,90.3872","Agargaon, Dhaka"
